id,officer_name,officer_position,position_short_name,update_date,officer_own_percent,quantity,symbol
2,Ngô Đình Hoàng Đức,Trưởng Ban kiểm soát,Trưởng BKS,2018-06-15,0.0,0,BII
7,Phan Đức Tú,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-02-04,1.08e-05,74620,BID
13,Lê Kim Hòa,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-04,1.07e-05,73713,BID
4,Phan Thị Chinh,Thành viên Hội đồng Quản trị,TV HĐQT,2024-07-16,7e-06,41365,BID
18,Trần Phương,Phó Tổng Giám đốc/Phụ trách Công bố thông tin,Phó TGĐ/Phụ trách CBTT,2025-02-04,5.3e-06,36264,BID
16,Cao Cự Trí,Thành viên Ban kiểm soát,TV BKS,2025-02-04,1e-06,6139,BID
19,Lê Trung Thành,Phó Tổng Giám đốc,Phó TGĐ,2025-02-04,6e-07,3861,BID
15,Tạ Thị Hạnh,Kế toán trưởng,Kế toán trưởng,2025-02-04,6e-07,3862,BID
8,Lê Ngọc Lâm,Tổng Giám đốc/Thành viên Hội đồng Quản trị,TGĐ/TV HĐQT,2025-02-04,2e-07,1239,BID
9,Ngô Văn Dũng,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-04,2e-07,1337,BID
17,Nguyễn Thị Thu Hà,Thành viên Ban kiểm soát,TV BKS,2025-02-04,0.0,0,BID
20,Nguyễn Thiên Hoàng,Phó Tổng Giám đốc,Phó TGĐ,2025-02-04,0.0,3,BID
21,Phan Thanh Hải,Phó Tổng Giám đốc,Phó TGĐ,2025-02-04,0.0,7,BID
22,Hoàng Việt Hùng,Phó Tổng Giám đốc,Phó TGĐ,2025-02-04,0.0,0,BID
23,Trần Long,Phó Tổng Giám đốc,Phó TGĐ,2025-02-04,0.0,0,BID
1,Nguyễn Thị Thanh Vân,Giám đốc Tài chính,GĐ Tài chính,2019-06-03,0.0,0,BID
24,Nguyễn Thị Quỳnh Giao,Phó Tổng Giám đốc,Phó TGĐ,2025-02-04,0.0,3,BID
2,Nguyễn  Quang Huy,Thành viên Hội đồng Quản trị độc lập,Thành viên HĐQT độc lập,2021-03-16,0.0,0,BID
3,Sung Ki Jung,Ban lãnh đạo,BLĐ,2024-02-21,0.0,0,BID
5,Võ Bích Hà,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-03,0.0,11,BID
6,Nguyễn Thị Thu Hương,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-03,0.0,0,BID
10,Phạm Quang Tùng,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-04,0.0,1,BID
11,Trần Xuân Hoàng,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-04,0.0,136,BID
12,Yoo Je Bong,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-04,0.0,0,BID
14,Quách Hùng Hiệp,Phó Tổng Giám đốc,Phó TGĐ,2025-02-04,0.0,128,BID
4,Trần Hoài An,Tổng Giám đốc/Thành viên Hội đồng Quản trị,TGĐ/TV HĐQT,2023-02-06,3e-06,37950,BIC
2,Vũ Minh Hải,Phó Tổng Giám đốc,Phó TGĐ,2015-09-14,0.0,0,BIC
3,Osith Ramanathan,Thành viên Ban kiểm soát,TV BKS,2016-02-03,0.0,0,BIC
5,Nguyễn Thị Ngọc Tú,Thành viên Hội đồng Quản trị,TV HĐQT,2023-02-06,0.0,0,BIC
6,Ravishankar Wickneswaran,Thành viên Ban kiểm soát,TV BKS,2023-02-06,0.0,0,BIC
7,Huỳnh Quốc Việt,Phó Tổng Giám đốc,Phó TGĐ,2023-02-06,0.0,7,BIC
8,Nguyễn Thanh Mai,Kế toán trưởng,Kế toán trưởng,2023-02-06,0.0,0,BIC
9,Nguyễn Thành Trung,Người phụ trách quản trị công ty,Người phụ trách quản trị công ty,2023-02-06,0.0,0,BIC
10,Nguyễn Thị Thu Thủy,Thành viên Ban kiểm soát,TV BKS,2023-04-06,0.0,0,BIC
11,Trần Trung Tính,Phó Tổng Giám đốc,Phó TGĐ,2023-04-25,0.0,0,BIC
12,Phạm Thị Vân Khánh,Thành viên Hội đồng Quản trị,TV HĐQT,2024-04-08,0.0,0,BIC
13,Đỗ Việt Dũng,Thành viên Ban kiểm soát,TV BKS,2024-04-08,0.0,0,BIC
14,Ramaswamy Athappan,Phó Chủ tịch Hội đồng Quản trị,Phó Chủ tịch HĐQT,2024-05-24,0.0,0,BIC
15,Lại Ngân Giang,Thành viên Ban kiểm soát,TV BKS,2024-07-30,0.0,0,BIC
16,Gobinath Arvind Athappan,Thành viên Hội đồng Quản trị,TV HĐQT,2024-09-13,0.0,0,BIC
1,Đoàn Thị Thu Huyền,Phó Tổng Giám đốc,Phó TGĐ,2015-09-14,0.0,0,BIC
17,Trần Xuân Hoàng,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-02-04,0.0,0,BIC
3,Nguyễn Văn Thường,Tổng Giám đốc/Chủ tịch Hội đồng Quản trị,TGĐ/Chủ tịch HĐQT,2023-02-22,0.249,1146000,BHT
4,Nguyễn Văn Hợp,Thành viên Hội đồng Quản trị,TV HĐQT,2023-02-22,0.041,190450,BHT
8,Lê Thị Thúy,Thành viên Ban kiểm soát,TV BKS,2023-02-22,0.037,172186,BHT
5,Tạ Văn Tú,Thành viên Hội đồng Quản trị/Phụ trách Công bố thông tin,TV HĐQT/Phụ trách CBTT,2023-02-22,0.0081,49000,BHT
1,Dương Thị Thủy,Thành viên Hội đồng Quản trị/Kế toán trưởng,TV HĐQT/Kế toán trưởng,2015-09-14,0.007196,33100,BHT
7,Đặng Thị Nụ,Trưởng Ban kiểm soát,Trưởng BKS,2023-02-22,0.0011,5000,BHT
6,Đinh Quang Chiến,Thành viên Hội đồng Quản trị,TV HĐQT,2023-02-22,0.0,0,BHT
2,Phạm Minh Quang,Phó Tổng Giám đốc,Phó TGĐ,2020-05-26,0.0,0,BHT
9,Hà Trung Văn,Thành viên Ban kiểm soát,TV BKS,2023-02-22,0.0,0,BHT
2,Tạ Thu Thủy,Thành viên Hội đồng Quản trị/Tổng Giám đốc,TV HĐQT/TGĐ,2017-12-14,0.003482,31960,BHP
1,Cao Thanh Dung,Phó Giám đốc,Phó GĐ,2015-09-14,0.00302965,27810,BHP
5,Phạm Quốc Khánh,Thành viên Hội đồng Quản trị/Phó Giám đốc,TV HĐQT/Phó GĐ,2024-01-24,0.00202,18540,BHP
9,Đinh Duy Hòa,Thành viên Hội đồng Quản trị/Phó Giám đốc,TV HĐQT/Phó GĐ,2025-01-23,0.0010796,9910,BHP
12,Nguyễn Hương Giang,Kế toán trưởng,Kế toán trưởng,2025-01-23,0.0005883,5400,BHP
10,Nguyễn Thị Hồng Nhung,Trưởng Ban kiểm soát,Trưởng BKS,2025-01-23,0.0005447,5000,BHP
7,Phạm Anh Tuấn,Thành viên Hội đồng Quản trị,TV HĐQT,2025-01-23,0.0,0,BHP
8,Dương Thị Việt Nga,Thành viên Hội đồng Quản trị,TV HĐQT,2025-01-23,0.0,0,BHP
6,Vương Toàn,Thành viên Hội đồng Quản trị,TV HĐQT,2024-09-09,0.0,0,BHP
11,Nguyễn Như Khuê,Thành viên Ban kiểm soát,TV BKS,2025-01-23,0.0,0,BHP
3,Lê Công Tín,Thành viên Ban kiểm soát/Phụ trách Công bố thông tin,TV BKS/Phụ trách CBTT,2019-04-26,0.0,0,BHP
4,Vũ Đình Đức,Thành viên Ban kiểm soát,TV BKS,2021-09-07,0.0,0,BHP
1,Ngô Quế Lâm,Thành viên Hội đồng Quản trị/Tổng Giám đốc,TV HĐQT/TGĐ,2025-01-23,0.0,1100,BHN
2,Trần Đình Thanh,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-01-23,0.0,6900,BHN
3,Phạm Thu Thủy,Kế toán trưởng,Kế toán trưởng,2025-01-23,0.0,50,BHN
4,Bùi Hữu Quang,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-05,0.0,0,BHN
5,Quản Lê Hà,Thành viên Hội đồng Quản trị độc lập,Thành viên HĐQT độc lập,2025-02-05,0.0,0,BHN
6,Trần Thuận An,Phó Tổng Giám đốc/Thành viên Hội đồng Quản trị,Phó TGĐ/TV HĐQT,2025-02-05,0.0,0,BHN
7,Vũ Xuân Dũng,Thành viên Hội đồng Quản trị/Phó Tổng Giám đốc,TV HĐQT/Phó TGĐ,2025-02-05,0.0,0,BHN
8,Phạm Trung Kiên,Phó Tổng Giám đốc,Phó TGĐ,2025-02-05,0.0,0,BHN
9,Bùi Trường Thắng,Phụ trách Công bố thông tin/Phó Tổng Giám đốc,Phụ trách CBTT/Phó TGĐ,2025-02-05,0.0,0,BHN
10,Thiều Hồng Nhung,Thành viên Ban kiểm soát,TV BKS,2025-02-05,0.0,0,BHN
11,Chử Thị Thu Trang,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-05,0.0,0,BHN
12,Trần Minh Tuấn,Thành viên Ban kiểm soát,TV BKS,2025-02-17,0.0,0,BHN
8,Trương Văn Hải,Giám đốc/Thành viên Hội đồng Quản trị,GĐ/TV HĐQT,2024-10-07,0.0094,37620,BHK
9,Vũ Thị Thương Huyền,Thành viên Hội đồng Quản trị/Phó Giám đốc,TV HĐQT/Phó GĐ,2024-10-07,0.0008,3100,BHK
3,Nguyễn Thị Thơm,Trưởng Ban kiểm soát,Trưởng BKS,2018-05-29,0.0,0,BHK
4,Hoàng Ngọc Văn,Thành viên Hội đồng Quản trị,TV HĐQT,2023-05-15,0.0,0,BHK
5,Nguyễn Thị Lệ Thủy,Thành viên Hội đồng Quản trị,TV HĐQT,2023-05-15,0.0,0,BHK
6,Phạm Thị Tuyết Mai,Thành viên Ban kiểm soát,TV BKS,2023-05-15,0.0,0,BHK
7,Nguyễn Thị Thơm,Người phụ trách quản trị công ty,Người phụ trách quản trị công ty,2024-06-07,0.0,0,BHK
1,Phạm Trung Kiên,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2018-04-02,0.0,0,BHK
10,Vũ Thị Tâm,Kế toán trưởng,Kế toán trưởng,2024-10-07,0.0,0,BHK
2,Trịnh Thị Thu Hoài,Thành viên Ban kiểm soát,TV BKS,2018-04-02,0.0,0,BHK
1,Lê Đăng Khoa,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-07,0.0,0,BHI
2,Đỗ Quang Hiển,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-02-07,0.0,0,BHI
6,Trịnh Đình Trường,Tổng Giám đốc/Thành viên Hội đồng Quản trị,TGĐ/TV HĐQT,2019-08-28,0.1547,1381932,BHG
1,Trịnh Quang Hưng,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2019-08-28,0.1385,1237398,BHG
10,Trịnh Quang Vinh,Thành viên Hội đồng Quản trị,TV HĐQT,2025-01-21,0.108,965342,BHG
5,Lâm Thị Hòa,Phó Tổng Giám đốc,Phó TGĐ,2019-08-28,0.0003,3030,BHG
12,Nguyễn Thị Trà Giang,Thành viên Ban kiểm soát/Phụ trách Công bố thông tin,TV BKS/Phụ trách CBTT,2025-01-21,0.0001,700,BHG
4,Nguyễn Trung Kiên,Thành viên Hội đồng Quản trị,TV HĐQT,2019-08-28,0.0,0,BHG
7,Trịnh Văn Công,Thành viên Hội đồng Quản trị,TV HĐQT,2023-05-15,0.0,0,BHG
8,Nguyễn Thị Thanh Tùng,Kế toán trưởng,Kế toán trưởng,2024-03-15,0.0,0,BHG
9,Lê Thị Vinh,Thành viên Ban kiểm soát,TV BKS,2024-07-02,0.0,0,BHG
3,Phạm Văn Cường,Thành viên Hội đồng Quản trị,TV HĐQT,2019-08-28,0.0,0,BHG
11,Trần Đông Hưng,Trưởng Ban kiểm soát,Trưởng BKS,2025-01-21,0.0,0,BHG
2,Phạm Khắc Tuấn,Phó Tổng Giám đốc,Phó TGĐ,2019-08-28,0.0,0,BHG
9,Đặng Văn Hoan,Thành viên Ban kiểm soát/Phụ trách Công bố thông tin,TV BKS/Phụ trách CBTT,2019-08-15,0.2046,920641,BHC
3,Phan Văn Hải,Thành viên Hội đồng Quản trị,TV HĐQT,2015-09-14,0.00683933,30777,BHC
4,Trần Văn Ngân,Phó Tổng Giám đốc/Phó Chủ tịch Hội đồng Quản trị,Phó TGĐ/Phó Chủ tịch HĐQT,2015-09-14,0.00444444,20000,BHC
1,Nguyễn Thanh Hoàn,Thành viên Hội đồng Quản trị/Phó Tổng Giám đốc,TV HĐQT/Phó TGĐ,2015-09-14,0.00133333,6000,BHC
7,Nguyễn Văn Sơn,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2018-01-22,0.0,0,BHC
8,Đinh Thị Bích Thủy,Thành viên Hội đồng Quản trị,TV HĐQT,2018-05-08,0.0,0,BHC
10,Đào Văn Sơn,Thành viên Ban kiểm soát,TV BKS,2025-02-11,0.0,0,BHC
11,Nguyễn Văn Tuyến,Kế toán trưởng,Kế toán trưởng,2025-02-24,0.0,0,BHC
2,Nguyễn Trọng Kim,Phó Tổng Giám đốc,Phó TGĐ,2015-09-14,0.0,0,BHC
5,Trần Văn Phúc,Thành viên Hội đồng Quản trị,TV HĐQT,2015-09-14,0.0,0,BHC
6,Đỗ Hoàng Minh,Trưởng Ban kiểm soát,Trưởng BKS,2017-08-08,0.0,0,BHC
1,Đồng Quốc Cường,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2017-08-01,0.0,0,BHA
2,Trần Văn Thái,Phó Tổng Giám đốc,Phó TGĐ,2022-07-01,0.0,0,BHA
3,Nguyễn Văn Hà,Người phụ trách quản trị công ty,Người phụ trách quản trị công ty,2024-03-04,0.0,0,BHA
4,Đỗ Văn Chính,Thành viên Ban kiểm soát,TV BKS,2024-03-04,0.0,0,BHA
5,Phạm Ngọc Tân,Trưởng Ban kiểm soát,Trưởng BKS,2024-03-04,0.0,0,BHA
6,Tạ Hồng Diệu,Kế toán trưởng,Kế toán trưởng,2024-07-22,0.0,0,BHA
7,Nguyễn Thành Hưng,Thành viên Hội đồng Quản trị/Tổng Giám đốc,TV HĐQT/TGĐ,2024-07-25,0.0,0,BHA
8,Nguyễn Cảnh Sơn,Thành viên Hội đồng Quản trị,TV HĐQT,2024-07-25,0.0,0,BHA
9,Phan Thanh Hải,Phó Chủ tịch Hội đồng Quản trị,Phó Chủ tịch HĐQT,2025-02-11,0.0,0,BHA
10,Nguyễn Danh Quân,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-11,0.0,0,BHA
11,Nguyễn Anh Dũng,Thành viên Ban kiểm soát,TV BKS,2025-02-11,0.0,0,BHA
9,HƯỚNG XUÂN CÔNG,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-03-07,0.0129,235000,BGW
5,Trần Đăng Điều,Giám đốc điều hành/Thành viên Hội đồng Quản trị,GĐ Điều hành/TV HĐQT,2025-02-13,0.0055153,100100,BGW
6,Nguyễn Thị Phương Thảo,Thành viên Hội đồng Quản trị/Kế toán trưởng,TV HĐQT/Kế toán trưởng,2025-02-13,0.0052,93500,BGW
7,Vũ Thị Thúy,Thành viên Ban kiểm soát,TV BKS,2025-02-13,0.0022,40000,BGW
1,Phạm Hùng,Phó Giám đốc,Phó GĐ,2017-10-27,0.0021,38600,BGW
8,Nguyễn Thị Thanh Thủy,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-13,0.0019284,35000,BGW
2,Lê Ngọc Duyên,Phó Giám đốc/Thành viên Hội đồng Quản trị,Phó GĐ/TV HĐQT,2023-04-17,0.00027549,5000,BGW
4,Ngô Thành Chung,Thành viên Hội đồng Quản trị,TV HĐQT,2024-03-11,0.0,0,BGW
3,Nguyễn Hồng Oanh,Thành viên Ban kiểm soát,TV BKS,2024-03-11,0.0,0,BGW
5,Lê Quốc Phong,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-03,0.0029,163440,BFC
1,Trần Tấn Sơn,Giám đốc Tài chính/Phụ trách Công bố thông tin/Kế toán trưởng,GĐ Tài chính/Phụ trách CBTT/Kế toán trưởng,2015-09-14,0.0001,6192,BFC
4,Nguyễn Minh Sơn,Phó Tổng Giám đốc,Phó TGĐ,2023-10-02,5e-05,2592,BFC
8,Võ Văn Phu,Phó Tổng Giám đốc,Phó TGĐ,2025-02-03,4.28e-05,3448,BFC
7,Đỗ Quang Huy,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-03,0.0,0,BFC
9,Trương Minh Phú,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-03,0.0,0,BFC
10,Nguyễn Huy Hiếu,Thành viên Ban kiểm soát,TV BKS,2025-02-03,0.0,0,BFC
11,Quản Đình Gang,Thành viên Ban kiểm soát,TV BKS,2025-02-03,0.0,0,BFC
12,Trần Ngọc Hùng,Người phụ trách quản trị công ty,Người phụ trách quản trị công ty,2025-02-03,0.0,0,BFC
2,Bùi Thế Chuyên,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2020-06-29,0.0,0,BFC
3,Mai Thành Phụng,Thành viên Hội đồng Quản trị,TV HĐQT,2023-02-17,0.0,0,BFC
6,Ngô Văn Đông,Tổng Giám đốc/Thành viên Hội đồng Quản trị,TGĐ/TV HĐQT,2025-02-03,0.0,0,BFC
5,Vũ Song Toàn,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2023-01-15,0.18,1080000,BEL
8,Lê Hữu Phước,Tổng Giám đốc/Phó Tổng Giám đốc/Thành viên Hội đồng Quản trị,TGĐ/Phó TGĐ/TV HĐQT,2023-01-15,0.1662,997600,BEL
7,Văn Viết Tuấn,Thành viên Hội đồng Quản trị,TV HĐQT,2023-01-15,0.165,990000,BEL
11,Nguyễn Đình Cường,Phó Tổng Giám đốc/Thành viên Hội đồng Quản trị,Phó TGĐ/TV HĐQT,2025-01-06,0.0283,170000,BEL
9,Nguyễn Phước Hiệp,Trưởng Ban kiểm soát,Trưởng BKS,2023-01-15,0.00188,11300,BEL
10,Võ Văn Nam,Phó Tổng Giám đốc,Phó TGĐ,2023-01-15,0.0012,7600,BEL
6,Võ Văn Chúng,Thành viên Hội đồng Quản trị,TV HĐQT,2023-01-15,2e-05,110,BEL
1,Đặng Vĩnh Thành,Phó Tổng Giám đốc,Phó TGĐ,2016-06-22,0.0,0,BEL
4,Nguyễn Thị Vi Minh,Phụ trách Công bố thông tin/Kế toán trưởng,Phụ trách CBTT/Kế toán trưởng,2023-01-11,0.0,0,BEL
3,Vũ Tiến Dũng,Thành viên Ban kiểm soát,TV BKS,2020-06-26,0.0,0,BEL
2,Lê Thị Như Ái,Thành viên Ban kiểm soát,TV BKS,2020-06-26,0.0,0,BEL
2,Lê Trường Kỹ,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-18,0.37059999,1111880,BED
3,Nguyễn Văn Cần,Thành viên Hội đồng Quản trị/Giám đốc,TV HĐQT/GĐ,2025-02-18,0.23810001,714395,BED
4,Huỳnh Phước Huyền Vy,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-02-18,0.16670001,500000,BED
6,Khương  Tịnh,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-18,0.0161,48260,BED
7,Huỳnh Nguyên Văn,Thành viên Ban kiểm soát,TV BKS,2025-02-18,0.0063,18860,BED
5,Hoàng Ngọc Lộc,Thành viên Hội đồng Quản trị/Phó Giám đốc,TV HĐQT/Phó GĐ,2025-02-18,0.0052,15700,BED
1,Lê Anh Long,Thành viên Hội đồng Quản trị,TV HĐQT,2017-11-20,0.005,15000,BED
8,Nguyễn Thị Thảo,Thành viên Ban kiểm soát,TV BKS,2025-02-18,0.0033,10000,BED
9,Lê  Mạnh,Kế toán trưởng,Kế toán trưởng,2025-02-18,0.0,25,BED
2,Ngô Thị Hồng Vân,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-11,0.0399652,496000,BDW
3,Nguyễn Văn Châu,Chủ tịch Hội đồng Quản trị/Phụ trách Công bố thông tin,Chủ tịch HĐQT/Phụ trách CBTT,2025-02-11,0.0005479,6800,BDW
4,Lê Tiến Dũng,Giám đốc/Thành viên Hội đồng Quản trị,GĐ/TV HĐQT,2025-02-11,0.0005479,6800,BDW
7,Trần Nguyễn Hạnh Lan,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-11,0.0003787,4700,BDW
5,Lê Thanh Cường,Thành viên Hội đồng Quản trị/Phó Giám đốc,TV HĐQT/Phó GĐ,2025-02-11,0.000282,3500,BDW
8,Đặng Hoàng Trung,Kế toán trưởng,Kế toán trưởng,2025-02-11,8.86e-05,1100,BDW
10,Huỳnh Thị Giao,Thành viên Ban kiểm soát,TV BKS,2025-02-11,0.0,0,BDW
6,Phan Đình Tân,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-11,0.0,0,BDW
9,Hà Phú Cường,Thành viên Ban kiểm soát,TV BKS,2025-02-11,0.0,0,BDW
1,Dương Tiến Dũng,Thành viên Hội đồng Quản trị,TV HĐQT,2025-01-15,0.0,0,BDW
5,Nguyễn Hữu Phước,Thành viên Hội đồng Quản trị/Tổng Giám đốc,TV HĐQT/TGĐ,2024-02-27,0.00099,38200,BDT
4,Võ Đinh Quốc Huy,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2024-02-27,0.0002746,10600,BDT
7,Nguyễn Hoàng Anh,Phó Tổng Giám đốc,Phó TGĐ,2024-08-09,0.000259,10000,BDT
1,Phạm Minh Nghĩa,Phó Tổng Giám đốc,Phó TGĐ,2017-09-05,0.0002,7600,BDT
9,Trần Thị Thúy Hằng,Thành viên Hội đồng Quản trị/Phó Tổng Giám đốc,TV HĐQT/Phó TGĐ,2025-02-03,2.591e-05,1000,BDT
3,Nguyễn Phan Trọng Toàn,Thành viên Ban kiểm soát,TV BKS,2019-11-12,0.0,0,BDT
6,Nguyễn Thị Thanh An,Thành viên Ban kiểm soát,TV BKS,2024-02-27,0.0,0,BDT
2,Nguyễn Thành Trung,Kế toán trưởng,Kế toán trưởng,2017-09-05,0.0,0,BDT
8,Đặng Thanh Hồng,Trưởng Ban kiểm soát,Trưởng BKS,2024-08-09,0.0,0,BDT
11,Nguyễn Thị Trúc Thanh,Thành viên Hội đồng Quản trị/Phó Tổng Giám đốc,TV HĐQT/Phó TGĐ,2025-02-07,0.0008,19547,BDG
4,Nguyễn Xuân Quân,Giám đốc Tài chính/Thành viên Hội đồng Quản trị,GĐ Tài chính/TV HĐQT,2025-02-07,0.0007,18523,BDG
7,NGUYỄN HỒNG ANH,Giám đốc Nhân sự/Thành viên Hội đồng Quản trị,GĐ Nhân sự/TV HĐQT,2025-02-07,0.0006,15896,BDG
8,PHAN THÀNH ĐỨC,Tổng Giám đốc/Thành viên Hội đồng Quản trị,TGĐ/TV HĐQT,2025-02-07,0.0006,15140,BDG
2,Đoàn Thị Kim Ngân,Phụ trách Công bố thông tin/Kế toán trưởng,Phụ trách CBTT/Kế toán trưởng,2024-09-10,0.0002,4166,BDG
10,Hứa Tuấn Cường,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-07,0.0001,2420,BDG
12,Nguyễn Mai Khánh Trình,Thành viên Ban kiểm soát,TV BKS,2025-02-12,0.0,0,BDG
3,Nguyễn Thị Thương,Giám đốc Sản xuất,GĐ Sản xuất,2024-09-10,0.0,23500,BDG
5,Nguyễn An Định,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-02-07,0.0,0,BDG
6,Phạm Thị Vượng,Phó Chủ tịch Hội đồng Quản trị,Phó Chủ tịch HĐQT,2025-02-07,0.0,0,BDG
9,Nguyễn Vĩnh Bảo,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-07,0.0,0,BDG
1,Huỳnh Thị Mỹ Hạnh,Thành viên Ban kiểm soát,TV BKS,2022-03-17,0.0,0,BDG
8,PHẠM ĐÌNH THUẤN,Phó Chủ tịch Hội đồng Quản trị/Giám đốc điều hành,Phó Chủ tịch HĐQT/GĐ Điều hành,2025-04-08,0.0129,14500,BDB
7,Diệp Cẩm Nhung,Thành viên Hội đồng Quản trị/Phụ trách Công bố thông tin/Kế toán trưởng,TV HĐQT/Phụ trách CBTT/Kế toán trưởng,2024-01-24,0.0017,1896,BDB
2,Nguyễn Thị Nguyệt Hoa,Trưởng Ban kiểm soát,Trưởng BKS,2017-05-09,0.0013,1500,BDB
1,Hồ Phú Cường,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2015-09-14,0.0,0,BDB
6,Nguyễn Duy Nhâm,Thành viên Hội đồng Quản trị,TV HĐQT,2023-03-22,0.0,0,BDB
5,Bùi Đức Minh,Thành viên Hội đồng Quản trị,TV HĐQT,2020-08-07,0.0,0,BDB
3,Đặng Công Đức,Thành viên Ban kiểm soát,TV BKS,2018-03-29,0.0,0,BDB
4,Trần Hoàng Nam,Thành viên Ban kiểm soát,TV BKS,2018-03-29,0.0,0,BDB
5,Nông Thị Thuý,Giám đốc/Thành viên Hội đồng Quản trị,GĐ/TV HĐQT,2024-08-02,0.00055556,1000,BCV
2,Lê Văn Huyên,Thành viên Hội đồng Quản trị,TV HĐQT,2023-06-09,0.0,0,BCV
3,Nông Thị Thùy Trang,Trưởng Ban kiểm soát,Trưởng BKS,2023-06-09,0.0,0,BCV
4,Dương Quốc Thái,Kế toán trưởng,Kế toán trưởng,2024-01-17,0.0,0,BCV
6,Nguyễn Văn Viên,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-01-22,0.0,0,BCV
7,Vương Văn Hường,Thành viên Hội đồng Quản trị,TV HĐQT,2025-01-22,0.0,0,BCV
8,Nguyễn Thị Ngọc Anh,Thành viên Ban kiểm soát,TV BKS,2025-01-22,0.0,0,BCV
1,Lý Thị Huệ,Thành viên Hội đồng Quản trị,TV HĐQT,2020-12-21,0.0,0,BCV
9,Đào Vân Anh,Thành viên Ban kiểm soát,TV BKS,2025-01-22,0.0,0,BCV
4,An Mạnh Hùng,Tổng Giám đốc,TGĐ,2025-02-17,0.0216,129600,BCP
3,Phạm Thanh Long,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2025-02-17,0.0075,45100,BCP
5,Nguyễn Thành An,Thành viên Ban kiểm soát,TV BKS,2025-02-17,0.0,0,BCP
6,Phạm Thị Liên,Trưởng Ban kiểm soát,Trưởng BKS,2025-02-17,0.0,0,BCP
7,Lê Minh Trí,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-17,0.0,0,BCP
8,Trương Chí Cả,Thành viên Ban kiểm soát,TV BKS,2025-02-17,0.0,0,BCP
9,Phan Thanh Sơn,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-17,0.0,0,BCP
1,Phạm Văn Dũng,Thành viên Hội đồng Quản trị,TV HĐQT,2018-06-26,0.0,0,BCP
10,Phạm Hồng Nhung,Kế toán trưởng,Kế toán trưởng,2025-02-17,0.0,0,BCP
2,Lê Sỹ Tuấn,Phụ trách Công bố thông tin/Giám đốc Sản xuất,Phụ trách CBTT/GĐ Sản xuất,2020-07-10,0.0,0,BCP
7,NGUYỄN VĂN HÙNG,Chủ tịch Hội đồng Quản trị,Chủ tịch HĐQT,2023-12-26,0.0060087,6219000,BCM
2,Nguyễn Phú Thịnh,Phó Chủ tịch Hội đồng Quản trị,Phó Chủ tịch HĐQT,2023-07-26,0.00116763,1208500,BCM
4,Phạm Ngọc Thuận,Tổng Giám đốc/Phụ trách Công bố thông tin/Thành viên Hội đồng Quản trị,TGĐ/Phụ trách CBTT/TV HĐQT,2023-07-26,0.0010657,1103000,BCM
12,Nguyễn Văn Hiền Phúc,Thành viên Hội đồng Quản trị,TV HĐQT,2025-02-06,0.00063488,657100,BCM
