CP,Năm,Kỳ,TÀI SẢN NGẮN HẠN (đồng),Tiền và tương đương tiền (đồng),Giá trị thuần đầu tư ngắn hạn (đồng),Các khoản phải thu ngắn hạn (đồng),Hàng tồn kho ròng,Tài sản lưu động khác,TÀI SẢN DÀI HẠN (đồng),Phải thu về cho vay dài hạn (đồng),Tài sản cố định (đồng),Giá trị ròng tài sản đầu tư,Đầu tư dài hạn (đồng),Tài sản dài hạn khác,TỔNG CỘNG TÀI SẢN (đồng),NỢ PHẢI TRẢ (đồng),Nợ ngắn hạn (đồng),Nợ dài hạn (đồng),VỐN CHỦ SỞ HỮU (đồng),Vốn và các quỹ (đồng),Các quỹ khác,Lãi chưa phân phối (đồng),LỢI ÍCH CỦA CỔ ĐÔNG THIỂU SỐ,TỔNG CỘNG NGUỒN VỐN (đồng),Trả trước cho người bán ngắn hạn (đồng),Phải thu về cho vay ngắn hạn (đồng),"Hàng tồn kho, ròng (đồng)",Tài sản lưu động khác (đồng),Quỹ đầu tư và phát triển (đồng),Cổ phiếu phổ thông (đồng),Vốn góp của chủ sở hữu (đồng),Trái phiếu chuyển đổi (đồng),Vay và nợ thuê tài chính dài hạn (đồng),Người mua trả tiền trước ngắn hạn (đồng),Vay và nợ thuê tài chính ngắn hạn (đồng),Lợi thế thương mại (đồng),Trả trước dài hạn (đồng),Tài sản dài hạn khác (đồng),Phải thu dài hạn khác (đồng),Phải thu dài hạn (đồng),Tiền gửi tại ngân hàng nhà nước Việt Nam,Tiền gửi tại các TCTD khác và cho vay các TCTD khác,Chứng khoán kinh doanh,_Chứng khoán kinh doanh,Dự phòng giảm giá chứng khoán kinh doanh,Các công cụ tài chính phái sinh và khoản nợ tài chính khác,Cho vay khách hàng,_Cho vay khách hàng,Dự phòng rủi ro cho vay khách hàng,Chứng khoán đầu tư,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư giữ đến ngày đáo hạn,Dự phòng giảm giá chứng khoán đầu tư,Đầu tư vào công ty liên doanh,Dự phòng giảm giá đầu tư dài hạn,Tài sản cố định hữu hình,Tài sản cố định vô hình,Tài sản Có khác,Các khoản nợ chính phủ và NHNN Việt Nam,Tiền gửi và vay các Tổ chức tín dụng khác,Tiền gửi của khách hàng,_Các công cụ tài chính phái sinh và khoản nợ tài chính khác,"Vốn tài trợ, uỷ thác đầu tư của CP và các tổ chức TD khác",Phát hành giấy tờ có giá,Các khoản nợ khác,Vốn của tổ chức tín dụng,Quỹ của tổ chức tín dụng,Chênh lệch tỷ giá hối đoái,Đầu tư vào công ty con,Tài sản cố định thuê tài chính,Chênh lệch đánh giá lại tài sản,Cổ đông thiểu số,Lợi thế thương mại,Vốn Ngân sách nhà nước và quỹ khác,_Các quỹ khác
GVR,2023,4,24185726014345.0,5677906729771,11227060440101.0,2866845285207.0,3377456367626.0,1036457191640.0,54199547941965.0,797194496407.0,34459023548806,1341008011103.0,2987697634094.0,3975532840708.0,78385273956310,23531697324997,10016576475416.0,13515120849581.0,54853576631313,54808664357252.0,10591031002.0,5029895583820,5148584061396.0,78385273956310,467989242853.0,8048249001.0,3404947290691.0,0.0,5404929018666.0,40000000000000.0,40000000000000,,3734959296104.0,690442983815.0,2844186256376.0,200593675098.0,3549289448786.0,360702878861.0,220987584478.0,653269031929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44912274061.0,
GVR,2023,3,23730999678314.0,5534414228098,10770292321605.0,2836796871547.0,3672301677288.0,917194579776.0,54065795210252.0,772842749161.0,33962554909540,1365753313719.0,2928608144933.0,4045555386774.0,77796794888566,22506774133864,8306811598579.0,14199962535285.0,55290020754702,55220662555330.0,10591031002.0,6109271911903,4844801504600.0,77796794888566,572362989371.0,10384605161.0,3704567042343.0,0.0,5293783975398.0,40000000000000.0,40000000000000,,4319183656589.0,585690246105.0,1904993877879.0,195284539098.0,3653902761826.0,393731440114.0,214823334138.0,571019056981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69358199372.0,
GVR,2023,2,22626045992294.0,4301260517988,10747900270165.0,2614569106945.0,3877530690305.0,1084785406891.0,54038229045025.0,810341097810.0,34182966884302,1398528792969.0,2929097204978.0,3923365776070.0,76664275037319,22489684502495,8284461756962.0,14205222745533.0,54174590534824,54112634459305.0,10591031002.0,5653558407657,4521994898703.0,76664275037319,451061921699.0,10537685848.0,3923953702411.0,0.0,5277474729282.0,40000000000000.0,40000000000000,,4287832466126.0,545180678712.0,2419784366540.0,34530286357.0,3688959753142.0,393731440114.0,239453110317.0,635323666895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61956075519.0,
GVR,2023,1,22405646236419.0,3576550266966,11012622373894.0,2766076859077.0,4023529913018.0,1026866823464.0,54637413898152.0,776620229704.0,34465532226718,1382551370764.0,2864045176792.0,4123899294976.0,77043060134571,22752098029391,8400935606025.0,14351162423366.0,54290962105180,54217117956567.0,10591031002.0,5645849416240,4587719173661.0,77043060134571,572938037550.0,10502954779.0,4110426873594.0,0.0,5089827339070.0,40000000000000.0,40000000000000,,4444022457743.0,546809333849.0,2622337650639.0,35722287988.0,3851812720286.0,393731440114.0,248688759931.0,607398922226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73844148613.0,
GVR,2022,4,23314794279463.0,4164223932575,11317923768584.0,2942282328412.0,4003321638204.0,887042611688.0,54749194490671.0,810955860977.0,33951993981736,1416738057039.0,2875731622366.0,3846374486021.0,78063988770134,24860731509715,10232094054157.0,14628637455558.0,53203257260419,53134590282853.0,10591031002.0,4783426942044,4336454139154.0,78063988770134,528587126041.0,10547295649.0,4083998435318.0,0.0,5089722683259.0,40000000000000.0,40000000000000,,4822312436135.0,542146113766.0,2589347002150.0,36914289619.0,3525350510981.0,386554666875.0,248737053262.0,512609082150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68666977566.0,
GVR,2022,3,24433688440694.0,5139700491513,10426562898343.0,2628383165640.0,5447463247923.0,791578637275.0,55153412452692.0,824024195747.0,33652508089147,1401282892090.0,3174692920554.0,3835520750234.0,79587100893386,24741370772008,9081808482046.0,15659562289962.0,54845730121378,54762143116927.0,10591031002.0,7103442052161,4452305789258.0,79587100893386,603450610207.0,10574924689.0,5484641363041.0,0.0,4402037665573.0,40000000000000.0,40000000000000,,5607412210599.0,490645406408.0,2152044452069.0,39106291250.0,3522282291327.0,384554666875.0,241293423069.0,511112818204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83587004451.0,
GVR,2022,2,24144910782611.0,5973065064261,10172765257467.0,2475087487158.0,4618678244312.0,905314729413.0,55128881769430.0,826474111486.0,34093430789237,1434957273831.0,2863819225948.0,3979601821101.0,79273792552041,25419673561573,9648366408962.0,15771307152611.0,53854118990468,53778173058969.0,10591031002.0,6335574485027,4318424587876.0,79273792552041,551565341224.0,10522955389.0,4654162680569.0,0.0,4325638504284.0,40000000000000.0,40000000000000,,5656364602418.0,700351988777.0,2845764096401.0,1298292881.0,3688543017658.0,385554666875.0,207429589042.0,534426872865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75945931499.0,
GVR,2022,1,22789797795690.0,5051844990062,9858579071192.0,3066416310484.0,3966074208104.0,846883215848.0,56550365432932.0,826571043802.0,33934540748650,1450480544843.0,3386406819523.0,4425823018837.0,79340163228622,25422226449429,9396758834705.0,16025467614724.0,53917936779193,53826596542377.0,10591031002.0,6618969398715,4228474925665.0,79340163228622,664533205595.0,10526936760.0,4002121071946.0,0.0,4136138802827.0,40000000000000.0,40000000000000,,6080779499732.0,598573957156.0,2684600480773.0,1490294512.0,4144443387338.0,354526105622.0,311219578414.0,641731511701.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91340236816.0,
GVR,2021,4,22843448425201.0,5328589465301,10226655555684.0,2824495970807.0,3573202832375.0,890504601034.0,56179823898716.0,849802959862.0,32528495671021,1477791601086.0,2776672493645.0,3938712815201.0,79023272323917,27106526328677,10989788426109.0,16116737902568.0,51916745995240,51822292118669.0,10591031002.0,4543817016712,4101110880302.0,79023272323917,527186556053.0,10520019690.0,3587634901824.0,0.0,4131150754337.0,40000000000000.0,40000000000000,,6473720085941.0,582379354693.0,2510083462718.0,1682296142.0,3658713139544.0,354526105622.0,258911544001.0,702628474348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94453876571.0,
GVR,2021,3,23213058170121.0,7325879254255,8879988352636.0,2567273942566.0,3610527286106.0,829389334558.0,56154498223434.0,856285842212.0,32341210012246,1424082864132.0,3083539761815.0,3753233204603.0,79367556393555,25946205997138,8797935424571.0,17148270572567.0,53421350396417,53304357809391.0,10591031002.0,5884146488361,4246441965032.0,79367556393555,587994956365.0,10518925510.0,3623088866164.0,0.0,4129633225959.0,40000000000000.0,40000000000000,,7506876359903.0,494099758991.0,1969919088082.0,2659687927.0,3491208682313.0,354526105622.0,268108306538.0,715675849454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116992587026.0,
GVR,2021,2,21933579524870.0,6557563381869,8856546888260.0,2460422770871.0,3177458660105.0,881587823765.0,57069162754256.0,882879010565.0,32603063192107,1455194781176.0,3136777933765.0,4069082988825.0,79002742279126,26209858439388,8651728133707.0,17558130305681.0,52792883839738,52672140827411.0,10591031002.0,5372882518185,4376513866972.0,79002742279126,585622722752.0,10542940099.0,3190020240163.0,0.0,3559398137970.0,40000000000000.0,40000000000000,,7686188065702.0,669395695231.0,2362567270250.0,3637079712.0,3813918188671.0,354526105622.0,189543651672.0,692297668783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120743012327.0,
GVR,2021,1,21914093708161.0,4658542926895,11291352543248.0,2623980112520.0,2488453524415.0,851764601083.0,57131184425467.0,879888597580.0,32803121333964,1450519146522.0,2859011278870.0,3911739992742.0,79045278133628,26908121460323,8878789240407.0,18029332219916.0,52137156673305,52092395355056.0,10591031002.0,5074278558197,4292348113605.0,79045278133628,530901180661.0,10550937700.0,2502400977776.0,0.0,3374540390564.0,40000000000000.0,40000000000000,,8181369127415.0,708713699094.0,3387528067048.0,4614471497.0,3660618282358.0,354526105622.0,295424210006.0,786992152934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44761318249.0,
GVR,2020,4,23096805659510.0,6218511805791,9776216621332.0,2924493801010.0,2289866131801.0,1887717299576.0,56548375456682.0,884665421089.0,30202759930943,1475441018450.0,2795982196541.0,3194317638145.0,79645181116192,28473658964086,10564859042532.0,17908799921554.0,51171522152106,51134722899880.0,10591031002.0,4451862684772,3748061098342.0,79645181116192,511842691955.0,10547546309.0,2304594947007.0,0.0,3378662079613.0,40000000000000.0,40000000000000,,8745109099694.0,591527387974.0,3380707672413.0,5591863282.0,2868947749590.0,264342926131.0,193888583091.0,682824599050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36799252226.0,
GVR,2020,3,21815947894808.0,6130627169973,9421538771094.0,2574059423476.0,2796658762779.0,893063767486.0,57428054316162.0,892090646208.0,30532592520043,1378532313096.0,3576384640905.0,2961216025814.0,79244002210970,30219647484448,11396379762958.0,18823267721490.0,49024354726522,48961422653805.0,10591031002.0,2281281910389,4049984244023.0,79244002210970,638435663218.0,6826904176.0,2831598589153.0,0.0,3310362216657.0,40000000000000.0,40000000000000,,9283172557088.0,758712663082.0,2464132032161.0,8066204869.0,2736164202175.0,269787526131.0,204785216755.0,718634867310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62932072717.0,
GVR,2020,2,20757910270148.0,4182369900678,9514527918108.0,2568756707558.0,3543512219646.0,948743524158.0,57029519483815.0,896938474828.0,31021870436641,1397959408988.0,3271975024506.0,2664804582642.0,77787429753963,27487343237819,8723208769436.0,18764134468383.0,50300086516144,50228904036050.0,10591031002.0,3770508383126,3853400669870.0,77787429753963,577861273042.0,7997589489.0,3585060015643.0,0.0,3165336424713.0,40000000000000.0,40000000000000,,9232367293485.0,795746168819.0,2779839013450.0,10540546457.0,2483546878780.0,269787526131.0,220115572578.0,750312074614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71182480094.0,
GVR,2020,1,19871402319693.0,4819557673497,8046885100262.0,2715330187983.0,3312818953898.0,976810404053.0,57054985774474.0,937907164216.0,30170940360283,1363593702331.0,3066597827171.0,2481950373262.0,76926388094167,26327585753431,7697355360692.0,18630230392739.0,50598802340736,50537387528524.0,10591031002.0,4083923774224,3891654285740.0,76926388094167,623846868850.0,8038609789.0,3391845661146.0,0.0,2917855228063.0,40000000000000.0,40000000000000,,9181948699790.0,650617731677.0,2616053820392.0,13014888044.0,2340583345202.0,268307930283.0,195734462615.0,720089130316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61414812212.0,
HAG,2024,4,8435357672000.0,149708825000,0.0,7536948369000.0,694457742000.0,54242736000.0,13845458167000.0,46813199000.0,6567006867000,34296263000.0,557387037000.0,370977622000.0,22280815839000,12955187719000,11122837652000.0,1832350067000.0,9325628120000,9325628120000.0,0.0,-422660071000,581381851000.0,22280815839000,1022089432000.0,2684222732000.0,696799317000.0,0.0,0.0,10574679470000.0,10574679470000,,1217151938000.0,196242091000.0,5748318254000.0,0.0,370977622000.0,917550007000.0,1246657168000.0,1293470367000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
HAG,2024,3,8867543855000.0,113974451000,0.0,7813719585000.0,892003958000.0,47845861000.0,13624560402000.0,697004014000.0,6030316527000,34769128000.0,443168287000.0,360834693000.0,22492104257000,13532271142000,9530292809000.0,4001978333000.0,8959833115000,8959833115000.0,0.0,-626177553000,576647375000.0,22492104257000,736792697000.0,2934309118000.0,894345533000.0,0.0,0.0,10574679470000.0,10574679470000,,3096715467000.0,230391773000.0,4216584818000.0,0.0,360834693000.0,917550007000.0,1160669785000.0,1857673799000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
HAG,2024,2,8707882361000.0,136029064000,0.0,7771905871000.0,767521193000.0,32426233000.0,12462570625000.0,274178939000.0,5602001935000,35241992000.0,443168287000.0,230373550000.0,21170452986000,12750086300000,9058255528000.0,3691830772000.0,8420366686000,8420366686000.0,0.0,-957008005000,557337989000.0,21170452986000,830625603000.0,3301375302000.0,777300410000.0,0.0,0.0,10574679470000.0,10574679470000,,2981205490000.0,253988578000.0,3951537475000.0,0.0,230373550000.0,917550007000.0,915333771000.0,1189512710000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
HAG,2024,1,8530647777000.0,39930275000,0.0,7657080929000.0,803936828000.0,29699745000.0,12639145921000.0,606032244000.0,5903291220000,35714857000.0,429462501000.0,265564471000.0,21169793698000,14137319586000,9656045573000.0,4481274013000.0,7032474112000,7032474112000.0,0.0,-1452426181000,501041141000.0,21169793698000,1266375629000.0,2629867939000.0,806278403000.0,0.0,279895303000.0,9274679470000.0,9274679470000,,3366149743000.0,300804236000.0,4450330914000.0,0.0,265564471000.0,917550007000.0,406775748000.0,1012807992000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
HAG,2023,4,9351480113000.0,42078775000,0.0,8370378242000.0,921059006000.0,17964090000.0,12176304024000.0,292233124000.0,5398638860000,36187721000.0,498219495000.0,312631838000.0,21527784137000,14801918648000,10607776964000.0,4194141684000.0,6725865489000,6725865489000.0,0.0,-1633548947000,318490175000.0,21527784137000,1843141647000.0,2584370825000.0,923400581000.0,0.0,279895303000.0,9274679470000.0,9274679470000,,3081682971000.0,897805887000.0,4828569095000.0,0.0,288995802000.0,1049961081000.0,221526162000.0,495699622000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
HAG,2023,3,6393721268000.0,62329043000,0.0,5084700976000.0,1221646227000.0,25045022000.0,15102551441000.0,1316426994000.0,5598765115000,36660586000.0,449156738000.0,315507455000.0,21496272709000,15952655967000,10409749374000.0,5542906593000.0,5543616742000,5543616742000.0,0.0,-2640551776000,214626301000.0,21496272709000,1227096135000.0,1491780911000.0,1223987802000.0,0.0,283782570000.0,9274679470000.0,9274679470000,,3848417681000.0,669523877000.0,3930391439000.0,0.0,298085881000.0,1049961081000.0,2000490066000.0,3299390797000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
HAG,2023,2,7816012477000.0,50076560000,0.0,6477821085000.0,1258181392000.0,29933440000.0,13096682745000.0,1038029767000.0,5711253659000,37133450000.0,449156738000.0,349020500000.0,20912695222000,15690007862000,9820032563000.0,5869975299000.0,5222687360000,5222687360000.0,0.0,-2959485365000,209143984000.0,20912695222000,850955715000.0,1942761062000.0,1260522967000.0,0.0,282410699000.0,9274679470000.0,9274679470000,,3970109642000.0,414692457000.0,4114789027000.0,0.0,329795223000.0,1049961081000.0,35466804000.0,1055436907000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
HAG,2023,1,8682963195000.0,43230935000,0.0,7608744421000.0,981135812000.0,49852027000.0,11896936672000.0,2198649657000.0,3990710533000,59317729000.0,484156968000.0,360397860000.0,20579899867000,15253666503000,10186853763000.0,5066812740000.0,5326233364000,5326233364000.0,0.0,-3050306693000,197300292000.0,20579899867000,798764112000.0,4029288941000.0,983477387000.0,0.0,282410699000.0,9274679470000.0,9274679470000,,3999630499000.0,1017256453000.0,4145321775000.0,0.0,343891971000.0,1049961081000.0,342907612000.0,2524031006000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
HAG,2022,4,8162952279000.0,72372525000,0.0,6896244045000.0,1119398289000.0,74937420000.0,11788466124000.0,1761129121000.0,3821994407000,59975442000.0,441689596000.0,384850097000.0,19951418403000,14710945873000,8970008136000.0,5740937737000.0,5240472530000,5240472530000.0,0.0,-3289531140000,204077086000.0,19951418403000,766151359000.0,4017224677000.0,1121739864000.0,0.0,282410699000.0,9274679470000.0,9274679470000,,4818660087000.0,629649562000.0,3460410035000.0,0.0,373667731000.0,1049961081000.0,697198750000.0,2434039641000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
HAG,2022,3,8390708767000.0,131545682000,0.0,7175878584000.0,1033410296000.0,49874205000.0,10947480790000.0,1167729640000.0,3589032031000,60633155000.0,594529694000.0,399028401000.0,19338189557000,14403849622000,7633039465000.0,6770810157000.0,4934339935000,4934339935000.0,0.0,-3578493926000,203120840000.0,19338189557000,459372094000.0,4889058529000.0,1037113701000.0,0.0,282410699000.0,9274679470000.0,9274679470000,,5880472587000.0,431334379000.0,2743119733000.0,0.0,387846035000.0,1049961081000.0,584305210000.0,1727746620000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
HAG,2022,2,8054798117000.0,117689314000,0.0,7053387394000.0,838779612000.0,44941797000.0,11214373413000.0,1393739559000.0,3541101876000,61290868000.0,529624995000.0,414403611000.0,19269171530000,14637989379000,7864669423000.0,6773319956000.0,4631182151000,4631182151000.0,0.0,-3938468018000,195077163000.0,19269171530000,253562816000.0,5545275169000.0,842483017000.0,0.0,282410699000.0,9274679470000.0,9274679470000,,5725340856000.0,450086543000.0,3295916657000.0,0.0,399932060000.0,1049961081000.0,568043275000.0,1937494604000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
HAG,2022,1,4910486302000.0,125163469000,0.0,4068294574000.0,682099617000.0,34928642000.0,13947059643000.0,3037100674000.0,3435582471000,61948581000.0,1047631040000.0,453093666000.0,18857545945000,14060951749000,7069617903000.0,6991333846000.0,4796594196000,4796594196000.0,0.0,-4218189996000,189948525000.0,18857545945000,188577713000.0,3783590432000.0,685803022000.0,0.0,282410699000.0,9274679470000.0,9274679470000,,5824124408000.0,355308577000.0,2927438935000.0,0.0,441911300000.0,1049961081000.0,639088255000.0,3532517871000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
HAG,2021,4,5624732830000.0,78243594000,0.0,5111213017000.0,406975481000.0,28300738000.0,12549046103000.0,3430126203000.0,2890196392000,62606294000.0,1779996681000.0,296618277000.0,18173778933000,13496682162000,6450797504000.0,7045884658000.0,4677096771000,4677096771000.0,0.0,-4431899759000,150241174000.0,18173778933000,147090474000.0,5558385619000.0,410678886000.0,0.0,282410699000.0,9274679470000.0,9274679470000,,5796981126000.0,532776258000.0,2489433493000.0,0.0,291356269000.0,1781156721000.0,688855094000.0,4118981297000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
HAG,2021,3,5979111805000.0,108787149000,0.0,5482683651000.0,365539129000.0,22101876000.0,12419482988000.0,3728909174000.0,2880817445000,63264007000.0,1292695692000.0,540761066000.0,18398594793000,13434820033000,5340138869000.0,8094681164000.0,4963774760000,4963774760000.0,0.0,-4055681003000,65023702000.0,18398594793000,101471502000.0,5682083685000.0,365539129000.0,0.0,282410699000.0,9274679470000.0,9274679470000,,6791582409000.0,278098733000.0,1527843309000.0,244912700000.0,290586358000.0,1781156721000.0,676230029000.0,4389529384000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
HAG,2021,2,5226803590000.0,155797335000,0.0,4749725113000.0,303992967000.0,17288175000.0,12885311460000.0,3727691394000.0,2803597467000,63921720000.0,1778826680000.0,537517053000.0,18112115050000,12946250117000,4861232161000.0,8085017956000.0,5165864933000,5165864933000.0,0.0,-7371640788000,95380293000.0,18112115050000,110543462000.0,5682083683000.0,303992967000.0,0.0,282410699000.0,9274679470000.0,9274679470000,,6731495257000.0,292125104000.0,1547877059000.0,254332418000.0,277370162000.0,1781156721000.0,646824588000.0,4356436806000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
HAG,2021,1,4226879002000.0,272554623000,0.0,3690557074000.0,249700161000.0,14067144000.0,14189586970000.0,4037975753000.0,2377125932000,64579433000.0,2672954542000.0,608630444000.0,18416465972000,13672410763000,4807977344000.0,8864433419000.0,4744055209000,4744055209000.0,0.0,-7474084968000,118149248000.0,18416465972000,95826437000.0,5157327545000.0,249700161000.0,0.0,282410699000.0,9274679470000.0,9274679470000,,7425829865000.0,279007565000.0,1283727660000.0,264745310000.0,339916883000.0,8530041000.0,621117094000.0,4656623491000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
HAG,2020,4,10136116918000.0,97275396000,0.0,7672848395000.0,2286994426000.0,78998701000.0,26164793509000.0,1782648472000.0,13922517809000,65237146000.0,277317936000.0,1162683667000.0,36300910427000,26625879708000,15096673491000.0,11529206217000.0,9675030719000,9675030719000.0,0.0,-5085856219000,3412776451000.0,36300910427000,109093348000.0,4186477208000.0,2430367957000.0,0.0,282410699000.0,9274679470000.0,9274679470000,,9646397792000.0,612423214000.0,8456452677000.0,693971779000.0,370030184000.0,11124651000.0,514915302000.0,1107629790000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
HAG,2020,3,9105200725000.0,280416936000,0.0,6186193971000.0,2559771789000.0,78818029000.0,32972694744000.0,1630079479000.0,12085238314000,65894860000.0,272436844000.0,7122715423000.0,42077895469000,26346364224000,11298895478000.0,15047468746000.0,15731531245000,15731531245000.0,0.0,491763943000,3844471970000.0,42077895469000,133139371000.0,4013786129000.0,2560667329000.0,0.0,282410699000.0,9274679470000.0,9274679470000,,13392044797000.0,734086155000.0,5147589836000.0,6559567101000.0,484661722000.0,11124651000.0,65427320000.0,1695506799000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
HAG,2020,2,7815824103000.0,82102337000,0.0,5314536189000.0,2336472085000.0,82713492000.0,32458966566000.0,7611729470000.0,10928440276000,66552573000.0,285831924000.0,1411284520000.0,40274790669000,24301123746000,9188201134000.0,15112922612000.0,15973666923000,15973666923000.0,0.0,397481578000,3881689041000.0,40274790669000,1386043390000.0,2319440745000.0,2349775325000.0,0.0,282410699000.0,9274679470000.0,9274679470000,,12914613855000.0,487561013000.0,4959836921000.0,909375561000.0,424144176000.0,11124651000.0,722188816000.0,8333918286000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
HAG,2020,1,6504078906000.0,61138981000,0.0,4060812391000.0,2325508945000.0,56618589000.0,32861798165000.0,7612396492000.0,10237345218000,67210286000.0,286440988000.0,1759743736000.0,39365877071000,22952334908000,8606539076000.0,14345795832000.0,16413542163000,16413542163000.0,0.0,216531377000,4113883873000.0,39365877071000,102613166000.0,2424537222000.0,2344119008000.0,0.0,282410699000.0,9274679470000.0,9274679470000,,12034726459000.0,1105412203000.0,3050519267000.0,1315968664000.0,369255318000.0,11124651000.0,860755020000.0,8472897909000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
